Pk,Tm,Player,College,Yrs,G,MP,PTS_Total,TRB_Total,AST_Total,FG%,3P%,FT%,MPG,PPG,RPG,APG,WS,WS/48,BPM,VORP,Draft_Year
58,SAS,Georgios Printezis,,,,,,,,,,,,,,,,,,,2007
59,PHO,D.J. Strawberry,Maryland,1.0,33.0,270.0,73.0,28.0,30.0,0.315,0.24,0.474,8.2,2.2,0.8,0.9,-0.2,-0.031,-5.6,-0.2,2007
60,DAL,Milovan Raković,,,,,,,,,,,,,,,,,,,2007
1,CHI,Derrick Rose,Memphis,15.0,723.0,22054.0,12573.0,2324.0,3770.0,0.456,0.316,0.831,30.5,17.4,3.2,5.2,44.6,0.097,1.2,18.2,2008
2,MIA,Michael Beasley,Kansas State,11.0,609.0,13903.0,7568.0,2861.0,788.0,0.465,0.349,0.759,22.8,12.4,4.7,1.3,15.6,0.054,-1.7,0.9,2008
3,MIN,O.J. Mayo,USC,8.0,547.0,16919.0,7574.0,1706.0,1607.0,0.429,0.373,0.82,30.9,13.8,3.1,2.9,21.8,0.062,-0.9,4.7,2008
4,SEA,Russell Westbrook,UCLA,17.0,1237.0,41173.0,26205.0,8677.0,9925.0,0.439,0.305,0.772,33.3,21.2,7.0,8.0,112.5,0.131,3.6,58.4,2008
5,MEM,Kevin Love,UCLA,17.0,952.0,27505.0,15421.0,9497.0,2173.0,0.438,0.369,0.828,28.9,16.2,10.0,2.3,94.9,0.166,3.2,36.3,2008
6,NYK,Danilo Gallinari,,14.0,777.0,22410.0,11607.0,3618.0,1469.0,0.428,0.381,0.876,28.8,14.9,4.7,1.9,65.4,0.14,1.7,20.8,2008
7,LAC,Eric Gordon,Indiana,17.0,925.0,28884.0,14134.0,2113.0,2508.0,0.43,0.372,0.81,31.2,15.3,2.3,2.7,41.9,0.07,-0.8,9.0,2008
8,MIL,Joe Alexander,West Virginia,2.0,67.0,745.0,282.0,120.0,44.0,0.41,0.34,0.698,11.1,4.2,1.8,0.7,0.5,0.03,-3.6,-0.3,2008
9,CHA,D.J. Augustin,Texas,14.0,976.0,22851.0,9259.0,1805.0,3761.0,0.412,0.381,0.867,23.4,9.5,1.8,3.9,47.7,0.1,-0.7,7.6,2008
10,NJN,Brook Lopez,Stanford,17.0,1105.0,33522.0,17517.0,6737.0,1615.0,0.497,0.352,0.797,30.3,15.9,6.1,1.5,91.9,0.132,1.3,27.8,2008
11,IND,Jerryd Bayless,Arizona,11.0,586.0,12486.0,4909.0,1235.0,1674.0,0.411,0.361,0.818,21.3,8.4,2.1,2.9,18.6,0.072,-1.6,1.1,2008
12,SAC,Jason Thompson,Rider University,8.0,588.0,14819.0,5210.0,3880.0,635.0,0.496,0.143,0.657,25.2,8.9,6.6,1.1,23.8,0.077,-2.6,-2.4,2008
13,POR,Brandon Rush,Kansas,9.0,481.0,10564.0,3250.0,1413.0,468.0,0.426,0.402,0.706,22.0,6.8,2.9,1.0,11.2,0.051,-1.4,1.6,2008
14,GSW,Anthony Randolph,LSU,6.0,252.0,3841.0,1789.0,1078.0,187.0,0.453,0.241,0.74,15.2,7.1,4.3,0.7,5.8,0.072,-1.6,0.4,2008
15,PHO,Robin Lopez,Stanford,16.0,992.0,20937.0,8326.0,4660.0,819.0,0.537,0.297,0.743,21.1,8.4,4.7,0.8,49.6,0.114,-1.1,4.6,2008
16,PHI,Marreese Speights,Florida,10.0,705.0,10640.0,5592.0,2875.0,461.0,0.459,0.356,0.797,15.1,7.9,4.1,0.7,25.8,0.116,-2.2,-0.6,2008
17,TOR,Roy Hibbert,Georgetown,9.0,662.0,16389.0,6611.0,4173.0,885.0,0.465,0.25,0.755,24.8,10.0,6.3,1.3,35.9,0.105,-1.1,3.5,2008
18,WAS,JaVale McGee,Nevada,16.0,909.0,14676.0,6907.0,4577.0,386.0,0.578,0.192,0.604,16.1,7.6,5.0,0.4,43.7,0.143,0.0,7.3,2008
19,CLE,J.J. Hickson,NC State,8.0,534.0,11925.0,5081.0,3639.0,449.0,0.505,0.0,0.617,22.3,9.5,6.8,0.8,21.9,0.088,-1.8,0.5,2008
20,CHA,Alexis Ajinça,,7.0,293.0,3905.0,1553.0,1150.0,143.0,0.503,0.286,0.797,13.3,5.3,3.9,0.5,7.5,0.093,-2.8,-0.8,2008
21,NJN,Ryan Anderson,California,12.0,649.0,16769.0,8001.0,3413.0,586.0,0.422,0.38,0.854,25.8,12.3,5.3,0.9,46.7,0.134,1.0,12.8,2008
22,ORL,Courtney Lee,Western Kentucky,12.0,811.0,21938.0,7765.0,2127.0,1353.0,0.451,0.388,0.853,27.1,9.6,2.6,1.7,39.3,0.086,-0.6,7.9,2008
23,UTA,Kosta Koufos,Ohio State,11.0,686.0,11271.0,3913.0,3452.0,359.0,0.534,0.0,0.582,16.4,5.7,5.0,0.5,28.3,0.12,-1.3,2.0,2008
24,SEA,Serge Ibaka,,14.0,919.0,25127.0,11028.0,6513.0,749.0,0.513,0.359,0.757,27.3,12.0,7.1,0.8,73.0,0.139,0.5,15.7,2008
25,HOU,Nicolas Batum,,17.0,1131.0,32636.0,11260.0,5472.0,3548.0,0.437,0.369,0.832,28.9,10.0,4.8,3.1,73.9,0.109,1.5,28.7,2008
26,SAS,George Hill,IUPUI,15.0,915.0,24501.0,9545.0,2731.0,2807.0,0.457,0.38,0.806,26.8,10.4,3.0,3.1,71.0,0.139,1.1,19.4,2008
27,NOH,Darrell Arthur,Kansas,9.0,503.0,8945.0,3282.0,1768.0,409.0,0.444,0.352,0.765,17.8,6.5,3.5,0.8,12.3,0.066,-2.2,-0.4,2008
28,MEM,Donté Greene,Syracuse,4.0,253.0,4259.0,1541.0,600.0,183.0,0.406,0.304,0.701,16.8,6.1,2.4,0.7,1.5,0.017,-2.8,-0.9,2008
29,DET,D.J. White,Indiana,6.0,138.0,2111.0,810.0,437.0,80.0,0.507,0.333,0.72,15.3,5.9,3.2,0.6,3.8,0.087,-2.1,0.0,2008
30,BOS,J.R. Giddens,New Mexico,2.0,38.0,247.0,73.0,54.0,13.0,0.476,0.0,0.565,6.5,1.9,1.4,0.3,0.1,0.027,-4.3,-0.1,2008
31,MIN,Nikola Peković,,6.0,271.0,6744.0,3405.0,1807.0,199.0,0.518,,0.76,24.9,12.6,6.7,0.7,18.8,0.134,-0.7,2.2,2008
32,SEA,Walter Sharpe,UAB,1.0,8.0,20.0,8.0,3.0,0.0,0.364,0.0,0.0,2.5,1.0,0.4,0.0,-0.1,-0.131,-10.1,0.0,2008
33,POR,Joey Dorsey,Memphis,4.0,130.0,1488.0,344.0,513.0,55.0,0.534,0.0,0.375,11.4,2.6,3.9,0.4,2.9,0.092,-2.7,-0.3,2008
34,MIN,Mario Chalmers,Kansas,9.0,646.0,17245.0,5743.0,1585.0,2412.0,0.417,0.351,0.793,26.7,8.9,2.5,3.7,32.3,0.09,-0.6,5.9,2008
35,LAC,DeAndre Jordan,Texas A&M,17.0,1111.0,27867.0,9483.0,10785.0,1045.0,0.674,0.154,0.475,25.1,8.5,9.7,0.9,98.8,0.17,1.1,22.2,2008
36,POR,Ömer Aşık,,8.0,471.0,9216.0,2479.0,3362.0,280.0,0.528,0.0,0.551,19.6,5.3,7.1,0.6,20.9,0.109,-1.9,0.1,2008
37,MIL,Luc Mbah a Moute,UCLA,12.0,689.0,16038.0,4380.0,2800.0,588.0,0.454,0.334,0.659,23.3,6.4,4.1,0.9,26.0,0.078,-1.5,2.0,2008
38,CHA,Kyle Weaver,Washington State,3.0,73.0,1379.0,363.0,158.0,119.0,0.441,0.353,0.736,18.9,5.0,2.2,1.6,1.5,0.051,-1.1,0.3,2008
39,CHI,Sonny Weems,Arkansas,4.0,183.0,3335.0,1189.0,402.0,257.0,0.465,0.283,0.702,18.2,6.5,2.2,1.4,0.0,0.001,-4.2,-1.8,2008
40,NJN,Chris Douglas-Roberts,Memphis,6.0,222.0,4381.0,1571.0,472.0,254.0,0.439,0.329,0.831,19.7,7.1,2.1,1.1,5.4,0.059,-2.2,-0.2,2008
41,IND,Nathan Jawai,,2.0,45.0,431.0,126.0,106.0,24.0,0.435,0.0,0.684,9.6,2.8,2.4,0.5,0.2,0.02,-4.4,-0.3,2008
42,SAC,Sean Singletary,Virginia,1.0,37.0,303.0,90.0,35.0,29.0,0.365,0.4,0.857,8.2,2.4,0.9,0.8,0.0,0.006,-5.1,-0.2,2008
43,SAC,Patrick Ewing,Georgetown,1.0,7.0,19.0,3.0,2.0,2.0,0.0,0.0,0.75,2.7,0.4,0.3,0.3,-0.1,-0.158,-9.1,0.0,2008
44,UTA,Ante Tomić,,,,,,,,,,,,,,,,,,,2008
45,SAS,Goran Dragić,,15.0,946.0,25603.0,12568.0,2816.0,4405.0,0.459,0.362,0.766,27.1,13.3,3.0,4.7,56.7,0.106,0.5,15.9,2008
46,SEA,Trent Plaisted,BYU,,,,,,,,,,,,,,,,,,2008
47,WAS,Henry Walker,Kansas State,5.0,181.0,3016.0,1079.0,401.0,153.0,0.446,0.369,0.76,16.7,6.0,2.2,0.8,5.0,0.079,-1.8,0.2,2008
48,PHO,Malik Hairston,Oregon,2.0,62.0,472.0,149.0,77.0,29.0,0.512,0.167,0.514,7.6,2.4,1.2,0.5,0.8,0.086,-2.0,0.0,2008
49,GSW,Richard Hendrix,Alabama,,,,,,,,,,,,,,,,,,2008
50,SEA,DeVon Hardin,California,,,,,,,,,,,,,,,,,,2008
51,DAL,Shan Foster,Vanderbilt,,,,,,,,,,,,,,,,,,2008
52,MIA,Darnell Jackson,Kansas,3.0,138.0,1039.0,308.0,203.0,26.0,0.449,0.235,0.644,7.5,2.2,1.5,0.2,1.3,0.059,-5.2,-0.8,2008
53,UTA,Tadija Dragićević,,,,,,,,,,,,,,,,,,,2008
54,HOU,Maarty Leunen,Oregon,,,,,,,,,,,,,,,,,,2008
55,POR,Mike Taylor,Iowa State,1.0,51.0,771.0,289.0,87.0,106.0,0.412,0.325,0.691,15.1,5.7,1.7,2.1,-0.4,-0.028,-5.2,-0.6,2008
56,SEA,Sasha Kaun,Kansas,1.0,25.0,95.0,23.0,26.0,3.0,0.529,,0.455,3.8,0.9,1.0,0.1,0.2,0.096,-2.8,0.0,2008
57,SAS,James Gist,Maryland,,,,,,,,,,,,,,,,,,2008
58,LAL,Joe Crawford,Kentucky,1.0,2.0,23.0,9.0,4.0,1.0,0.3,0.25,1.0,11.5,4.5,2.0,0.5,0.0,0.037,-2.7,0.0,2008
59,DET,Deron Washington,Virginia Tech,,,,,,,,,,,,,,,,,,2008
60,BOS,Semih Erden,,2.0,69.0,928.0,262.0,190.0,29.0,0.546,,0.594,13.4,3.8,2.8,0.4,1.8,0.094,-3.6,-0.4,2008
1,LAC,Blake Griffin,Oklahoma,13.0,765.0,24384.0,14513.0,6109.0,3055.0,0.493,0.328,0.696,31.9,19.0,8.0,4.0,81.1,0.16,3.3,32.8,2009
2,MEM,Hasheem Thabeet,UConn,5.0,224.0,2357.0,483.0,595.0,27.0,0.567,,0.578,10.5,2.2,2.7,0.1,4.8,0.099,-2.7,-0.4,2009
3,OKC,James Harden,Arizona State,16.0,1151.0,40012.0,27687.0,6473.0,8316.0,0.439,0.363,0.861,34.8,24.1,5.6,7.2,174.7,0.21,6.3,84.2,2009
4,SAC,Tyreke Evans,Memphis,10.0,594.0,18242.0,9347.0,2720.0,2852.0,0.44,0.323,0.757,30.7,15.7,4.6,4.8,28.4,0.075,0.8,13.1,2009
5,MIN,Ricky Rubio,,12.0,698.0,20694.0,7570.0,2830.0,5160.0,0.388,0.324,0.843,29.6,10.8,4.1,7.4,42.3,0.098,0.5,13.3,2009
6,MIN,Jonny Flynn,Syracuse,3.0,163.0,3738.0,1504.0,307.0,634.0,0.4,0.338,0.809,22.9,9.2,1.9,3.9,-1.1,-0.015,-4.0,-1.9,2009
7,GSW,Stephen Curry,Davidson,16.0,1026.0,34975.0,25386.0,4819.0,6540.0,0.471,0.423,0.911,34.1,24.7,4.7,6.4,143.1,0.196,6.5,74.7,2009
8,NYK,Jordan Hill,Arizona,8.0,409.0,7692.0,3232.0,2389.0,322.0,0.497,0.136,0.699,18.8,7.9,5.8,0.8,16.4,0.102,-2.0,0.0,2009
9,TOR,DeMar DeRozan,USC,16.0,1187.0,41228.0,25292.0,5208.0,4869.0,0.469,0.3,0.842,34.7,21.3,4.4,4.1,108.5,0.126,0.8,29.4,2009
10,MIL,Brandon Jennings,,9.0,555.0,16844.0,7801.0,1659.0,3151.0,0.387,0.345,0.796,30.3,14.1,3.0,5.7,29.9,0.085,0.8,11.8,2009
11,NJN,Terrence Williams,Louisville,4.0,153.0,2922.0,1085.0,545.0,364.0,0.412,0.317,0.659,19.1,7.1,3.6,2.4,-0.2,-0.004,-2.8,-0.6,2009
12,CHA,Gerald Henderson,Duke,8.0,535.0,13854.0,5987.0,1716.0,1009.0,0.44,0.327,0.793,25.9,11.2,3.2,1.9,18.3,0.063,-1.8,0.6,2009
13,IND,Tyler Hansbrough,UNC,7.0,428.0,7233.0,2881.0,1808.0,181.0,0.439,0.136,0.738,16.9,6.7,4.2,0.4,20.2,0.134,-2.0,0.0,2009
14,PHO,Earl Clark,Louisville,6.0,261.0,3630.0,1138.0,778.0,134.0,0.403,0.328,0.664,13.9,4.4,3.0,0.5,2.9,0.038,-2.8,-0.8,2009
15,DET,Austin Daye,Gonzaga,6.0,293.0,4132.0,1522.0,764.0,212.0,0.402,0.351,0.778,14.1,5.2,2.6,0.7,4.5,0.053,-2.0,0.0,2009
16,CHI,James Johnson,Wake Forest,16.0,786.0,15561.0,5830.0,2716.0,1610.0,0.473,0.3,0.678,19.8,7.4,3.5,2.0,27.4,0.084,0.4,9.3,2009
17,PHI,Jrue Holiday,UCLA,16.0,1037.0,34160.0,16422.0,4340.0,6440.0,0.462,0.37,0.788,32.9,15.8,4.2,6.2,74.6,0.105,1.6,31.1,2009
18,MIN,Ty Lawson,UNC,8.0,551.0,16088.0,6977.0,1506.0,3316.0,0.46,0.359,0.77,29.2,12.7,2.7,6.0,42.1,0.126,1.4,13.6,2009
19,ATL,Jeff Teague,Wake Forest,12.0,826.0,22164.0,10061.0,1989.0,4585.0,0.444,0.36,0.844,26.8,12.2,2.4,5.6,52.4,0.113,0.6,14.3,2009
20,UTA,Eric Maynor,VCU,5.0,267.0,3896.0,1141.0,348.0,760.0,0.392,0.35,0.721,14.6,4.3,1.3,2.8,3.3,0.041,-2.9,-0.8,2009
21,NOH,Darren Collison,UCLA,11.0,711.0,20833.0,8861.0,1889.0,3545.0,0.471,0.394,0.853,29.3,12.5,2.7,5.0,49.9,0.115,0.5,13.4,2009
22,POR,Victor Claver,,3.0,80.0,1072.0,258.0,178.0,56.0,0.398,0.293,0.585,13.4,3.2,2.2,0.7,0.2,0.011,-3.6,-0.4,2009
23,SAC,Omri Casspi,,10.0,588.0,11959.0,4642.0,2355.0,662.0,0.454,0.368,0.678,20.3,7.9,4.0,1.1,19.6,0.078,-0.8,3.5,2009
24,DAL,Byron Mullens,Ohio State,5.0,189.0,3446.0,1398.0,790.0,153.0,0.408,0.319,0.706,18.2,7.4,4.2,0.8,0.6,0.008,-4.0,-1.8,2009
25,OKC,Rodrigue Beaubois,,4.0,182.0,2896.0,1286.0,338.0,374.0,0.439,0.325,0.81,15.9,7.1,1.9,2.1,4.8,0.079,-0.1,1.4,2009
26,CHI,Taj Gibson,USC,16.0,1002.0,23069.0,8397.0,5727.0,946.0,0.517,0.266,0.712,23.0,8.4,5.7,0.9,60.2,0.125,-0.9,6.5,2009
27,MEM,DeMarre Carroll,Missouri,11.0,578.0,13675.0,5150.0,2454.0,726.0,0.43,0.358,0.741,23.7,8.9,4.2,1.3,29.5,0.104,0.0,6.7,2009
28,MIN,Wayne Ellington,UNC,13.0,770.0,16100.0,6190.0,1643.0,852.0,0.41,0.382,0.843,20.9,8.0,2.1,1.1,21.1,0.063,-1.5,2.2,2009
29,LAL,Toney Douglas,Florida State,8.0,394.0,7511.0,3009.0,875.0,889.0,0.404,0.354,0.824,19.1,7.6,2.2,2.3,12.1,0.077,-0.8,2.2,2009
30,CLE,Christian Eyenga,,2.0,51.0,1049.0,320.0,137.0,40.0,0.411,0.277,0.611,20.6,6.3,2.7,0.8,-0.4,-0.02,-4.2,-0.6,2009
31,SAC,Jeff Ayres,Arizona State,6.0,237.0,2322.0,690.0,632.0,99.0,0.553,0.4,0.776,9.8,2.9,2.7,0.4,6.3,0.131,-2.3,-0.2,2009
32,WAS,Jermaine Taylor,Central Florida,2.0,65.0,786.0,351.0,108.0,48.0,0.441,0.284,0.73,12.1,5.4,1.7,0.7,0.2,0.014,-3.7,-0.3,2009
33,POR,Dante Cunningham,Villanova,10.0,715.0,14875.0,4133.0,2676.0,506.0,0.469,0.345,0.649,20.8,5.8,3.7,0.7,24.9,0.08,-1.7,1.1,2009
34,DEN,Sergio Llull,,,,,,,,,,,,,,,,,,,2009
35,DET,DaJuan Summers,Georgetown,4.0,83.0,820.0,278.0,82.0,29.0,0.384,0.367,0.642,9.9,3.3,1.0,0.3,-0.1,-0.008,-5.8,-0.8,2009
36,MEM,Sam Young,Pitt,4.0,249.0,3966.0,1436.0,573.0,180.0,0.442,0.28,0.742,15.9,5.8,2.3,0.7,5.2,0.063,-2.1,-0.1,2009
37,SAS,DeJuan Blair,Pitt,7.0,424.0,7054.0,2865.0,2153.0,349.0,0.524,0.0,0.608,16.6,6.8,5.1,0.8,19.0,0.129,-1.2,1.4,2009
38,POR,Jon Brockman,Washington,3.0,150.0,1570.0,320.0,472.0,49.0,0.488,0.0,0.618,10.5,2.1,3.1,0.3,3.7,0.113,-3.9,-0.8,2009
39,DET,Jonas Jerebko,,9.0,635.0,11323.0,3919.0,2522.0,525.0,0.457,0.363,0.77,17.8,6.2,4.0,0.8,25.8,0.109,-1.0,2.9,2009
40,CHA,Derrick Brown,Xavier,3.0,171.0,2554.0,895.0,413.0,119.0,0.515,0.317,0.637,14.9,5.2,2.4,0.7,4.5,0.085,-1.3,0.4,2009
41,MIL,Jodie Meeks,Kentucky,10.0,539.0,12110.0,4988.0,1120.0,583.0,0.42,0.373,0.879,22.5,9.3,2.1,1.1,24.3,0.096,-0.6,4.2,2009
42,LAL,Patrick Beverley,Arkansas,12.0,666.0,17689.0,5520.0,2729.0,2245.0,0.413,0.371,0.76,26.6,8.3,4.1,3.4,40.2,0.109,0.7,12.1,2009
43,MIA,Marcus Thornton,LSU,8.0,483.0,11299.0,5750.0,1348.0,677.0,0.425,0.358,0.83,23.4,11.9,2.8,1.4,20.0,0.085,0.2,6.2,2009
44,DET,Chase Budinger,Arizona,7.0,407.0,7998.0,3198.0,1240.0,473.0,0.43,0.352,0.797,19.7,7.9,3.0,1.2,13.9,0.083,-0.5,2.9,2009
45,MIN,Nick Calathes,Florida,2.0,129.0,2011.0,590.0,243.0,353.0,0.441,0.288,0.581,15.6,4.6,1.9,2.7,2.6,0.063,-0.5,0.8,2009
46,CLE,Danny Green,UNC,15.0,832.0,20899.0,7204.0,2827.0,1277.0,0.421,0.4,0.805,25.1,8.7,3.4,1.5,49.3,0.113,1.8,20.2,2009
47,MIN,Henk Norel,,,,,,,,,,,,,,,,,,,2009
48,PHO,Taylor Griffin,Oklahoma,1.0,8.0,32.0,10.0,2.0,1.0,0.4,0.0,0.5,4.0,1.3,0.3,0.1,0.0,-0.039,-8.1,-0.1,2009
49,ATL,Sergiy Gladyr,,,,,,,,,,,,,,,,,,,2009
50,UTA,Goran Suton,Michigan State,,,,,,,,,,,,,,,,,,2009
51,SAS,Jack McClinton,Miami (FL),,,,,,,,,,,,,,,,,,2009
52,IND,A.J. Price,UConn,6.0,261.0,3929.0,1523.0,377.0,567.0,0.38,0.316,0.742,15.1,5.8,1.4,2.2,4.7,0.058,-1.3,0.7,2009
53,SAS,Nando De Colo,,2.0,119.0,1414.0,453.0,211.0,203.0,0.429,0.363,0.835,11.9,3.8,1.8,1.7,2.4,0.081,-0.7,0.5,2009
54,CHA,Robert Vaden,UAB,,,,,,,,,,,,,,,,,,2009
55,POR,Patty Mills,Saint Mary's,16.0,921.0,18316.0,8004.0,1491.0,2010.0,0.423,0.385,0.857,19.9,8.7,1.6,2.2,35.9,0.094,-0.2,8.5,2009
56,DAL,Ahmad Nivins,Saint Joseph's,,,,,,,,,,,,,,,,,,2009
57,PHO,Emir Preldžić,,,,,,,,,,,,,,,,,,,2009
58,BOS,Lester Hudson,University of Tennessee at Martin,4.0,57.0,594.0,268.0,77.0,71.0,0.375,0.277,0.806,10.4,4.7,1.4,1.2,0.2,0.016,-2.1,0.0,2009
59,LAL,Chinemelu Elonu,Texas A&M,,,,,,,,,,,,,,,,,,2009
60,MIA,Robert Dozier,Memphis,,,,,,,,,,,,,,,,,,2009
1,WAS,John Wall,Kentucky,11.0,647.0,22588.0,12088.0,2704.0,5735.0,0.43,0.322,0.776,34.9,18.7,4.2,8.9,44.5,0.094,2.2,24.1,2010
2,PHI,Evan Turner,Ohio State,10.0,705.0,18938.0,6824.0,3278.0,2462.0,0.434,0.294,0.782,26.9,9.7,4.6,3.5,20.2,0.051,-1.9,0.5,2010
3,NJN,Derrick Favors,Georgia Tech,12.0,790.0,19202.0,8354.0,5608.0,851.0,0.534,0.198,0.663,24.3,10.6,7.1,1.1,60.2,0.15,0.9,14.0,2010
4,MIN,Wesley Johnson,Syracuse,9.0,609.0,13472.0,4235.0,1924.0,645.0,0.404,0.337,0.741,22.1,7.0,3.2,1.1,10.7,0.038,-1.6,1.2,2010
5,SAC,DeMarcus Cousins,Kentucky,11.0,654.0,19508.0,12802.0,6664.0,1979.0,0.46,0.331,0.737,29.8,19.6,10.2,3.0,46.8,0.115,2.4,21.6,2010
6,GSW,Ekpe Udoh,Baylor,7.0,384.0,5694.0,1353.0,1100.0,260.0,0.453,0.0,0.718,14.8,3.5,2.9,0.7,10.4,0.088,-1.4,0.8,2010
7,DET,Greg Monroe,Georgetown,10.0,646.0,17670.0,8402.0,5293.0,1376.0,0.514,0.059,0.703,27.4,13.0,8.2,2.1,50.4,0.137,1.4,15.3,2010
8,LAC,Al-Farouq Aminu,Wake Forest,11.0,711.0,17698.0,5350.0,4280.0,879.0,0.42,0.332,0.746,24.9,7.5,6.0,1.2,27.6,0.075,-0.6,6.5,2010
9,UTA,Gordon Hayward,Butler,14.0,835.0,25654.0,12687.0,3698.0,2940.0,0.455,0.37,0.822,30.7,15.2,4.4,3.5,63.4,0.119,1.6,23.0,2010
10,IND,Paul George,Fresno State,15.0,908.0,30516.0,18697.0,5684.0,3369.0,0.44,0.383,0.853,33.6,20.6,6.3,3.7,89.5,0.141,3.7,44.1,2010
11,NOH,Cole Aldrich,Kansas,8.0,339.0,3389.0,1050.0,1131.0,183.0,0.527,,0.738,10.0,3.1,3.3,0.5,9.6,0.135,0.1,1.8,2010
12,MEM,Xavier Henry,Kansas,5.0,185.0,2905.0,1050.0,351.0,120.0,0.406,0.325,0.635,15.7,5.7,1.9,0.6,0.8,0.013,-4.4,-1.7,2010
13,TOR,Ed Davis,UNC,12.0,722.0,13756.0,4291.0,4616.0,539.0,0.567,0.0,0.583,19.1,5.9,6.4,0.7,43.3,0.151,-0.2,6.2,2010
14,HOU,Patrick Patterson,Kentucky,11.0,719.0,14923.0,4782.0,2799.0,736.0,0.447,0.369,0.755,20.8,6.7,3.9,1.0,31.9,0.102,0.0,7.4,2010
15,MIL,Larry Sanders,VCU,6.0,238.0,4635.0,1520.0,1345.0,174.0,0.48,0.0,0.553,19.5,6.4,5.7,0.7,10.3,0.107,-1.1,1.1,2010
16,MIN,Luke Babbitt,Nevada,8.0,381.0,5332.0,1818.0,846.0,224.0,0.408,0.402,0.747,14.0,4.8,2.2,0.6,7.2,0.065,-2.1,-0.1,2010
17,CHI,Kevin Séraphin,,7.0,423.0,6430.0,2516.0,1462.0,246.0,0.489,0.0,0.715,15.2,5.9,3.5,0.6,5.9,0.044,-4.3,-3.6,2010
18,OKC,Eric Bledsoe,Kentucky,12.0,756.0,21021.0,10348.0,2937.0,3545.0,0.452,0.336,0.784,27.8,13.7,3.9,4.7,46.1,0.105,1.6,18.8,2010
19,BOS,Avery Bradley,Texas,12.0,660.0,18151.0,7279.0,1863.0,1105.0,0.434,0.365,0.783,27.5,11.0,2.8,1.7,17.2,0.045,-2.4,-1.8,2010
20,SAS,James Anderson,Oklahoma State,5.0,247.0,4320.0,1422.0,560.0,291.0,0.411,0.321,0.755,17.5,5.8,2.3,1.2,3.3,0.037,-2.7,-0.8,2010
21,OKC,Craig Brackins,Iowa State,2.0,17.0,121.0,30.0,19.0,9.0,0.265,0.214,0.5,7.1,1.8,1.1,0.5,-0.2,-0.089,-9.9,-0.2,2010
22,POR,Elliot Williams,Memphis,4.0,109.0,1470.0,537.0,161.0,94.0,0.421,0.31,0.669,13.5,4.9,1.5,0.9,0.7,0.024,-4.9,-1.1,2010
23,MIN,Trevor Booker,Clemson,8.0,532.0,10872.0,3679.0,2932.0,566.0,0.515,0.305,0.636,20.4,6.9,5.5,1.1,26.2,0.116,-0.5,4.2,2010
24,ATL,Damion James,Texas,4.0,39.0,623.0,150.0,131.0,26.0,0.415,0.0,0.667,16.0,3.8,3.4,0.7,0.0,-0.001,-3.7,-0.3,2010
25,MEM,Dominique Jones,South Florida,3.0,80.0,741.0,246.0,114.0,144.0,0.366,0.095,0.729,9.3,3.1,1.4,1.8,0.3,0.017,-2.4,-0.1,2010
26,OKC,Quincy Pondexter,Washington,7.0,355.0,5530.0,1609.0,640.0,263.0,0.423,0.356,0.746,15.6,4.5,1.8,0.7,9.7,0.084,-1.8,0.3,2010
27,NJN,Jordan Crawford,Xavier,6.0,281.0,6843.0,3432.0,703.0,883.0,0.411,0.317,0.826,24.4,12.2,2.5,3.1,6.3,0.044,-1.3,1.3,2010
28,MEM,Greivis Vásquez,Maryland,7.0,401.0,9520.0,3591.0,1021.0,1935.0,0.418,0.349,0.817,23.7,9.0,2.5,4.8,12.6,0.064,-1.2,1.8,2010
29,ORL,Daniel Orton,Kentucky,3.0,51.0,542.0,143.0,126.0,24.0,0.485,0.0,0.597,10.6,2.8,2.5,0.5,1.0,0.093,-3.5,-0.2,2010
30,WAS,Lazar Hayward,Marquette,3.0,72.0,591.0,207.0,90.0,35.0,0.347,0.269,0.767,8.2,2.9,1.3,0.5,0.2,0.02,-4.2,-0.3,2010
31,NJN,Tibor Pleiß,,1.0,12.0,82.0,24.0,15.0,2.0,0.44,0.0,1.0,6.8,2.0,1.3,0.2,-0.1,-0.041,-11.6,-0.2,2010
32,MIA,Dexter Pittman,Texas,4.0,50.0,347.0,116.0,89.0,9.0,0.45,,0.545,6.9,2.3,1.8,0.2,0.5,0.068,-7.7,-0.5,2010
33,SAC,Hassan Whiteside,Marshall,10.0,511.0,12645.0,6450.0,5523.0,327.0,0.586,0.308,0.605,24.7,12.6,10.8,0.6,52.0,0.197,2.5,14.5,2010
34,POR,Armon Johnson,Nevada,2.0,47.0,401.0,157.0,49.0,56.0,0.458,0.4,0.679,8.5,3.3,1.0,1.2,-0.1,-0.015,-4.1,-0.2,2010
35,WAS,Nemanja Bjelica,,7.0,449.0,9173.0,3412.0,2051.0,826.0,0.466,0.384,0.759,20.4,7.6,4.6,1.8,20.0,0.104,0.3,5.4,2010
36,DET,Terrico White,Ole Miss,,,,,,,,,,,,,,,,,,2010
37,MIL,Darington Hobson,New Mexico,1.0,5.0,39.0,4.0,3.0,6.0,0.154,0.0,,7.8,0.8,0.6,1.2,-0.2,-0.225,-13.0,-0.1,2010
38,NYK,Andy Rautins,Syracuse,1.0,5.0,24.0,8.0,1.0,3.0,0.429,0.25,0.5,4.8,1.6,0.2,0.6,-0.2,-0.314,-13.2,-0.1,2010
